inventor_id,name,country
fl:mi_ln:oliver-4,Michael R. Oliver,US
fl:jo_ln:pacuk-1,Jonathon T. Pacuk,US
fl:yu_ln:baek-16,Yunki Baek,
fl:al_ln:berry-15,Allan Todd Berry,
fl:ma_ln:mohringer-1,Markus Möhringer,
fl:ta_ln:yatagai-2,Takahiro Yatagai,
fl:to_ln:held-1,Tobias Held,
fl:hi_ln:karasawa-15,Hideyasu Karasawa,
fl:ro_ln:weidlich-1,Robert D. Weidlich,US
fl:yu_ln:chen-183,Yun-Yen Chen,
fl:do_ln:spencer-4,Douglas A. Spencer,
fl:ro_ln:conn-7,Robert N. Conn,
fl:hi_ln:mori-78,Hiroki Mori,
fl:ch_ln:cooke-10,Chris Cooke,
fl:ad_ln:hubele-1,Adolf Hubele,
fl:am_ln:battles-1,Amy Battles,
fl:er_ln:billy-1,Eric Billy,
fl:si_ln:hinrichsen-1,Silvana Hinrichsen,
fl:gu_ln:sandhu-15,Gurtej S. Sandhu,
fl:mi_ln:kananen-1,Mikko Kananen,
fl:br_ln:dolan-8,Brian S. Dolan,US
fl:ha_ln:seo-57,Hanbyul Seo,KR
fl:le_ln:ratcliffe-1,Lee Ratcliffe,
fl:ta_ln:mifune-5,Tastuo Mifune,
fl:ma_ln:morys-2,Marian Morys,
fl:pa_ln:sekhar-1,Panguluru Vijaya Sekhar,
fl:vi_ln:crosville-1,Vincent Crosville,FR
fl:ho_ln:gan-3,Houle Gan,
fl:ka_ln:tsuzuki-1,Kazuo Tsuzuki,
fl:ji_ln:lin-165,Jing-Tsyr Lin,
fl:do_ln:gundel-1,Douglas B. Gundel,
fl:ma_ln:fujioka-2,Masahiro Fujioka,
fl:ma_ln:iwata-28,Masanari Iwata,
fl:ja_ln:nash-13,James Wilson Nash,US
fl:mi_ln:deimling-1,Michael Deimling,
fl:ca_ln:prelini-1,Carlo Luigi Prelini,
fl:ts_ln:mizrahi-1,Tsahi Mizrahi,
fl:ju_ln:christan-1,Julien CHRISTAN,
fl:ya_ln:hu-127,Yao Hu,
fl:c._ln:lamb-3,C. Scott Lamb,US
fl:ka_ln:said-1,Kalkidan Said,
fl:ch_ln:kao-172,Chen-I Kao,
fl:yu_ln:shirao-1,Yuji Shirao,JP
fl:wi_ln:davis-44,Willard A. Davis,US
fl:em_ln:delattre-1,Emilie-A Delattre,
fl:ri_ln:regan-1,Rick R. Regan,
fl:ja_ln:grake-1,James Grake,
fl:ev_ln:meyer-5,Everett Hurteau Meyer,
fl:sh_ln:luh-1,Shuw-Shenn Luh,
fl:sa_ln:choy-3,Sang Hoon Choy,
fl:pe_ln:palukaitis-1,Peter Palukaitis,US
fl:pi_ln:dentoonder-1,Pieter den Toonder,
fl:er_ln:cohen-11,Eran Cohen,
fl:wa_ln:ziegler-3,Walter Ziegler,
fl:ja_ln:alt-1,Jacob J. Alt,
fl:yo_ln:cho-35,Young-Moon Cho,US
fl:pu_ln:sheth-2,Purnam Anil Sheth,
fl:yo_ln:hotta-11,Yoshinori Hotta,
fl:yo_ln:kim-1197,Youngwook Kim,KR
fl:at_ln:tanaka-14,Atsuo Tanaka,
00a1nst59x8z8jf9mr0cuuwdy,Peter S. Krelis,
fl:al_ln:stine-1,Alan C. Stine,
fl:hi_ln:miyazawa-16,Hisashi Miyazawa,
fl:hi_ln:shibaki-1,Hiroyuki Shibaki,
fl:ev_ln:gustow-2,Evan Gustow,
fl:ch_ln:corfman-1,Christopher Delmont Corfman,
fl:mi_ln:zirngibl-1,Michael Zirngibl,
fl:j._ln:fulmer-1,J. David Fulmer,
fl:sh_ln:patel-7,Shrenik Patel,US
fl:ha_ln:kuchenbrod-1,Harry E. Kuchenbrod,US
fl:hi_ln:suzuki-54,Hiroshi Suzuki,
fl:jo_ln:niegowski-1,Jonathan P. Niegowski,
fl:mi_ln:crane-3,Mike Crane,US
fl:xi_ln:bi-41,Xiaoyu Bi,
fl:ta_ln:sado-2,Takahiko Sado,
00a2fjl1lr2fxtmropijt3091,Darrel E. Verney,
fl:ro_ln:oestreich-1,Roger C. Oestreich,
fl:sh_ln:mori-39,Shosei Mori,
fl:ch_ln:zhou-46,Changqing Zhou,
fl:mi_ln:viljanmaa-1,Mika Viljanmaa,
fl:al_ln:sotelo-2,Albert M. Sotelo,
fl:ro_ln:williams-98,Ronald A. Williams,
fl:ju_ln:tanaka-24,Junichi Tanaka,
fl:lu_ln:dacosta-1,Luiz Augusto Indio da Costa,
fl:ji_ln:cui-14,Jingyu Cui,
fl:se_ln:morita-5,Seiji Morita,JP
fl:sh_ln:tokita-6,Shigeki Tokita,
fl:fr_ln:lind-3,Fredrik Lind,SE
fl:yi_ln:huang-143,Yi Huang,US
fl:eu_ln:martin-7,Eugene G. Martin,US
fl:ke_ln:riggs-4,Keith Riggs,US
fl:ke_ln:gomez-1,Kevin A. Gomez,
fl:ma_ln:gilmore-1,Marcella A. Gilmore,US
fl:cl_ln:cret-1,Claudiu Cret,
fl:ch_ln:yerramalli-1,Chandra Sekher Yerramalli,US
fl:fr_ln:garing-2,Francis Xavier L. Garing,
fl:we_ln:buschman-1,Westlake David Buschman,
fl:kl_ln:pochner-1,Klaus Pochner,
fl:yi_ln:lin-416,Ying-Chih Lin,
fl:no_ln:hasegawa-17,Norio Hasegawa,
fl:ro_ln:boggs-9,Robert Boggs,US
fl:ho_ln:jiang-25,Hong Jiang,
fl:ts_ln:suzuki-27,Tsuneo Suzuki,JP
fl:je_ln:bemis-1,Jean E. Bemis,US
fl:kl_ln:unseld-1,Klaus Unseld,DE
fl:ki_ln:mori-22,Kiyoshi Mori,
fl:ti_ln:wyant-2,Timothy Scott Wyant,US
fl:gi_ln:gallet-1,Gilles Gallet,
fl:ji_ln:huang-117,Jing Chang Huang,
fl:xi_ln:shao-36,Xibin Shao,
fl:na_ln:morishita-1,Nao MORISHITA,
fl:re_ln:pailler-1,Rene Pailler,
fl:ja_ln:zizka-1,Jan Zizka,
fl:ke_ln:baba-11,Kenji Baba,
fl:ra_ln:pierce-6,Rainu Pierce,
fl:at_ln:utsumi-1,Atsushi Utsumi,
fl:ch_ln:chen-1897,Chi Gon Chen,
fl:yu_ln:tomioka-8,Yuichi Tomioka,
fl:je_ln:keomany-1,Jean Keomany,
fl:sa_ln:robbins-7,Sarah Robbins,
fl:la_ln:weiland-2,Larg Weiland,
fl:hi_ln:kanai-4,Hideo Kanai,
fl:ti_ln:kane-9,Timothy J. Kane,US
fl:ma_ln:dahanayake-1,Manilal S. Dahanayake,US
fl:ku_ln:chen-340,Kun Chen,
fl:ro_ln:marsden-2,Robin Marsden,US
fl:ke_ln:ayers-4,Kevin B. Ayers,
fl:ch_ln:naylor-2,Charles A. Naylor,
fl:la_ln:thuener-1,Lars Thuener,
fl:ma_ln:fischer-63,Martin Fischer,
fl:ya_ln:li-317,Yanfu Li,
fl:li_ln:li-298,Liang Li,
fl:hy_ln:chun-34,Hyunsuk Chun,
fl:ma_ln:sprecker-1,Mark A. Sprecker,US
fl:sh_ln:tomura-1,Shuji Tomura,
fl:da_ln:pederson-8,David C. Pederson,
fl:mi_ln:rannikko-1,Minna A. Rannikko,US
fl:ja_ln:philipp-1,Jan Boris Philipp,US
fl:ax_ln:hoffmann-1,Axel Hoffmann,
fl:fr_ln:morgan-13,Frederick Morgan,US
fl:jo_ln:hippensteel-1,Joseph B. Hippensteel,
fl:en_ln:seragnoli-1,Enzo Seragnoli,
fl:st_ln:guinness-1,Steven Francis Paul Guinness,
fl:ar_ln:kharazmi-1,Arsalan Kharazmi,
fl:lo_ln:hwang-5,Logan Jae Hwang,
fl:jo_ln:morell-2,Joseph Morell,
fl:de_ln:smith-70,Derek Steven Smith,
fl:ja_ln:schmieder-1,James Schmieder,
fl:er_ln:gainer-1,Erin Gainer,FR
fl:st_ln:kennedy-1,Stacy L. Kennedy,
fl:pa_ln:asente-1,Paul J. Asente,
fl:bu_ln:rand-1,Burgess F. Rand,
fl:na_ln:chapman-1,Nathaniel B. Chapman,
fl:ga_ln:luo-5,Gang Luo,
fl:ro_ln:wood-27,Robert B. Wood,US
fl:kr_ln:gadepalli-1,Krishna Kumar Gadepalli,
fl:eu_ln:cho-8,Eung San Cho,
fl:sa_ln:umemura-2,Satoshi Umemura,
fl:as_ln:ansari-2,Aslam M. Ansari,
fl:pr_ln:shetty-3,Prakruthi Shetty,
fl:la_ln:siegel-1,Lawrence C. Siegel,
fl:an_ln:vanderheiden-1,Anton Arnold Van Der Heiden,
fl:ba_ln:groenendaal-2,Bas Groenendaal,
fl:ma_ln:stoller-5,Marco Stoller,
fl:ke_ln:kaneta-2,Kenji KANETA,
fl:yo_ln:kitamura-18,Yoshihiko Kitamura,
fl:no_ln:suzuki-21,Norio Suzuki,
fl:li_ln:wei-74,Lihu Wei,
fl:do_ln:wang-65,Dongdong Wang,
fl:hy_ln:kwon-30,Hyuk Lyul Kwon,KR
fl:st_ln:madaus-1,Stefan Madaus,
fl:ta_ln:abe-33,Takeshi Abe,JP
fl:ot_ln:dengel-1,Ottmar H. Dengel,
fl:li_ln:lee-57,Lien-Hsin Lee,
fl:ch_ln:son-63,Chan Son,
fl:ga_ln:alabedi-1,Gasan Selman Alabedi,GB
fl:li_ln:webb-3,Lisa Webb,US
fl:fe_ln:sawh-1,Fenton Sawh,CA
fl:jo_ln:hedges-6,John P. Hedges,
fl:xi_ln:lu-259,Xiaolin Lu,
fl:ts_ln:song-2,Tsing-Tang Song,
fl:no_ln:zawacki-1,Norbert W. Zawacki,
fl:si_ln:blaettler-1,Simon Blaettler,
fl:lu_ln:labeur-1,Lucas Labeur,
fl:mi_ln:kobayashi-65,Mikio Kobayashi,
fl:to_ln:shinozawa-2,Toshiyuki Shinozawa,
fl:he_ln:bruder-1,Herbert Bruder,
fl:ja_ln:pfeiffer-3,James W. Pfeiffer,
fl:ke_ln:kubozono-1,Kenji Kubozono,JP
fl:jo_ln:farrar-5,John C. Farrar,
fl:da_ln:tigwell-1,David C. Tigwell,
fl:yu_ln:blankenship-1,Yufei Blankenship,
fl:ro_ln:seliger-2,Robert L. Seliger,
fl:re_ln:vangala-1,Reddy Vangala,
fl:wi_ln:mitchell-28,William Mitchell,GB
fl:so_ln:jacob-4,Soosan Jacob,
fl:yu_ln:wang-47,Yun-Ren Wang,
fl:ch_ln:hsu-88,Chia-Wei Hsu,
fl:kl_ln:heise-1,Klaus-Peter Heise,
fl:je_ln:wu-86,Jerry Wu,US
fl:to_ln:cicak-1,Toby Cicak,
fl:ma_ln:albers-8,Martin Albers,
fl:ji_ln:feng-34,Jianwen A. Feng,US
fl:no_ln:katsuda-1,Nobuyuki Katsuda,
fl:an_ln:bouillot-1,Anne Marie Jeanne Bouillot,
fl:fa_ln:langguth-1,Fabian Langguth,
fl:jo_ln:ortiz-31,Jonathan Ortiz,
fl:ar_ln:papasakellariou-1,Aris Papasakellariou,
fl:ak_ln:tanaka-18,Akihide Tanaka,
fl:ma_ln:sakurai-17,Masaaki Sakurai,
fl:zh_ln:huang-266,Zhengcheng Huang,
fl:be_ln:haberland-2,Bernd Haberland,DE
fl:do_ln:reid-19,Donald J. Reid,
fl:ka_ln:saito-32,Katsushi Saito,
fl:sh_ln:lu-46,Shui-Yen Lu,
fl:sh_ln:furukawa-29,Shinobu Furukawa,JP
fl:da_ln:matela-1,David Michael Matela,
fl:to_ln:thorsen-1,Todd A. Thorsen,US
fl:ju_ln:eich-1,Juergen Eich,
fl:jo_ln:lim-116,Jong Hyup LIM,
fl:he_ln:velazquez-3,Herb F. Velazquez,
fl:sa_ln:venkateswaran-4,Sagar Venkateswaran,
fl:al_ln:kromm-2,"Alvin D. Kromm, Jr.",
fl:va_ln:srinivas-3,Vaishnav Srinivas,US
fl:be_ln:dageville-1,Benoit Dageville,US
fl:ha_ln:luo-70,Haiyan Luo,
fl:ra_ln:bandaru-7,Ravikumar Venkata Seetharama Bandaru,
fl:iv_ln:chromy-1,Ivo Chromy,CZ
fl:st_ln:palm-1,Steven G. Palm,
fl:da_ln:breece-1,"David C. Breece, III",
fl:al_ln:buyuktosunoglu-1,Alper Buyuktosunoglu,US
fl:ta_ln:takahashi-42,Tatsuya Takahashi,
fl:mi_ln:kondo-34,Mitsuru Kondo,
fl:bo_ln:chou-6,Bob Chou,
fl:ch_ln:kaethner-1,Christian Kaethner,
fl:sa_ln:mano-2,Satoshi Mano,
fl:mo_ln:chang-27,Moonwon Chang,
fl:jo_ln:bales-4,John Bales,
fl:pr_ln:sadhu-2,Prasad Sadhu,
fl:th_ln:allen-1,Theresa M. Allen,
fl:bo_ln:sun-13,Bo Sun,
fl:er_ln:schmidt-20,Erwin Schmidt,
fl:fo_ln:tjoeng-1,Foe S. Tjoeng,
fl:ra_ln:juston-1,Raphaël Juston,
fl:ry_ln:johnson-16,Ryan W. Johnson,US
fl:ak_ln:yamashita-12,Akira Yamashita,
fl:ch_ln:erdelen-4,Christoph Erdelen,
fl:ma_ln:ogawa-32,Masataka Ogawa,
fl:ka_ln:manabe-5,Katsuyuki Manabe,
fl:ku_ln:shirahata-1,Kunikatsu Shirahata,
fl:st_ln:bruno-7,Stephen N. Bruno,US
fl:st_ln:mack-12,Stacey W. Mack,
fl:ja_ln:borras-3,Jaime Andres Borras,
fl:ji_ln:mao-40,Jianyang Mao,
fl:ra_ln:weber-5,"Randall Keith Weber, Jr.",
fl:ja_ln:brazell-1,James R. Brazell,US
fl:ji_ln:yao-22,Jian Yao,
fl:ky_ln:chae-24,Kyung-Su Chae,
fl:an_ln:hamilton-15,Anthony Hamilton,
fl:fr_ln:pfirsch-1,Frank Pfirsch,
fl:sz_ln:lee-13,Szu-Hsien Lee,US
fl:ro_ln:kheifets-1,Robert G. Kheifets,
fl:ro_ln:ward-13,Robert Michael Ward,
fl:mi_ln:mcsweeney-2,Michael A. McSweeney,US
fl:tr_ln:mcculler-1,Troy R. McCuller,
fl:fu_ln:sudo-5,Fukukyo Sudo,
fl:hi_ln:matsumoto-34,Hiroyuki Matsumoto,
fl:sh_ln:zhu-124,Shaofeng Zhu,
fl:ha_ln:terletzki-1,Hartmud Terletzki,US
fl:yo_ln:tanabe-17,Yoshikiyo Tanabe,JP
fl:ed_ln:cox-12,Ed Cox,US
fl:al_ln:fichera-3,Alfred J. Fichera,
fl:jo_ln:ramanjulu-1,Joshi M. Ramanjulu,US
fl:ed_ln:ortiz-1,Edison U. ORTIZ,
fl:jo_ln:stratton-10,John Stratton,
fl:se_ln:yun-14,Seo Jin Yun,
fl:he_ln:an-4,Hea Ja An,KR
fl:al_ln:gilbertson-1,Alvan Gilbertson,
fl:ja_ln:lim-128,Jaehyun LIM,KR
fl:re_ln:ammon-1,Reinhard Ammon,
fl:sh_ln:hashiguchi-2,Shohei Hashiguchi,
fl:jo_ln:sabol-1,John Michael Sabol,
fl:sa_ln:baldwin-3,Samuel Baldwin,US
fl:an_ln:jones-72,Andrew William Jones,
fl:hu_ln:dai-23,Huida Dai,
fl:hi_ln:ashihara-2,Hiroshi Ashihara,
fl:fe_ln:book-1,Felix Book,DE
fl:li_ln:huang-73,Liang-Wei Huang,
fl:be_ln:steiner-10,Benjamin Steiner,DE
fl:fr_ln:simonutti-1,Frank M. Simonutti,
fl:ku_ln:schonfeld-1,Kurt Schonfeld,
fl:ge_ln:mair-5,Geoffrey Ross Mair,
fl:ma_ln:tsumura-5,Makoto Tsumura,
fl:is_ln:kameyama-1,Isao Kameyama,
fl:mi_ln:collins-8,Michael J. Collins,
fl:al_ln:hoefler-1,Alexander Hoefler,US
fl:la_ln:smith-36,"Lawrence A. Smith, Jr.",
fl:ka_ln:yonekura-9,Kazumasa Yonekura,
fl:se_ln:mcewan-1,Sean McEwan,US
fl:ma_ln:gose-2,Mark W. Gose,
fl:ja_ln:wilcox-4,James D. Wilcox,
fl:je_ln:rump-1,Jens Rump,
fl:wi_ln:mcdonough-2,William P. McDonough,US
fl:ke_ln:petrarca-1,Kevin S. Petrarca,US
fl:mi_ln:henry-4,Michael David Henry,
fl:ra_ln:sarkissian-1,Raymond Sarkissian,
fl:ti_ln:chen-13,Ti-Bin Chen,
fl:qi_ln:gan-6,Qiaoqiang Gan,
fl:ot_ln:zents-1,Otto Theodorus J. Zents,
fl:wo_ln:gasselseder-1,Wolfgang Gasselseder,
fl:hi_ln:oohashi-11,Hidekazu Oohashi,
fl:fa_ln:lee-4,Fang Hao Lee,
fl:sh_ln:kusuda-3,Shun KUSUDA,
fl:ha_ln:yoshino-3,Hanako Yoshino,
fl:no_ln:wilke-1,Norbert Wilke,
fl:na_ln:anantharamaiah-1,Nagendra Anantharamaiah,US
fl:mi_ln:matovsky-1,Michael Matovsky,
fl:al_ln:mazurenko-1,Alexsey Mazurenko,US
fl:ch_ln:andrews-16,Christopher Andrews,
fl:su_ln:park-359,Sungjin PARK,KR
fl:se_ln:jeong-247,Seungmyeong Jeong,KR
fl:ch_ln:gaston-2,Charles O. Gaston,
00aiv1psbqn17ym5zic1gpxpv,Aquin Valentino,US
fl:hi_ln:takahashi-89,Hideaki Takahashi,JP
fl:je_ln:wolff-2,Jeffrey John Wolff,
fl:sh_ln:kang-58,Shinwoo Kang,KR
fl:ke_ln:ono-27,Kenji Ono,
fl:da_ln:jung-51,Daniel Yonil Jung,
fl:se_ln:carroll-6,Sean Carroll,
fl:ya_ln:yamada-13,Yasuyuki Yamada,
fl:ts_ln:yamaguchi-8,Tsutomu Yamaguchi,
fl:ja_ln:bharatia-1,Jayshree Bharatia,
fl:je_ln:chow-3,Jerry M. Chow,US
fl:sh_ln:zhao-115,Shuang Zhao,
fl:ch_ln:agee-2,Charles W. Agee,
fl:jo_ln:feuchtmeier-1,Joerg Feuchtmeier,
fl:st_ln:mccartin-1,Stephen M. McCartin,US
fl:vi_ln:patil-26,Vinay Rajkumar PATIL,US
fl:fr_ln:altoz-1,Frank E. Altoz,
fl:se_ln:chau-1,Set B. Chau,
fl:ma_ln:mordau-1,Manfred Mordau,
fl:ch_ln:yen-3,Chui-Tin Yen,US
fl:ph_ln:susmann-1,Philip Susmann,
fl:re_ln:vanpaassen-1,Rene Van Paassen,
fl:st_ln:belt-2,Steve Belt,
fl:le_ln:hansson-1,Lennart Hansson,
fl:ja_ln:rose-22,James Wilson Rose,
fl:ko_ln:saha-2,Koushik Saha,
fl:fu_ln:tanaka-21,Fumiko Tanaka,
fl:ji_ln:oh-131,Jinyoung OH,
fl:ri_ln:gobel-1,Richard J. Gobel,
fl:no_ln:yatsuya-1,Noritaka Yatsuya,
fl:th_ln:blohm-1,Thomas R. Blohm,
fl:ta_ln:kang-125,Tae-Min Kang,
fl:th_ln:koehler-6,Thomas Koehler,
fl:xu_ln:weng-7,Xun Weng,US
fl:ti_ln:monroe-1,Tim Monroe,
fl:fe_ln:kuo-4,Feng-Wei Kuo,
fl:mi_ln:pate-6,Michael Pate,
fl:mi_ln:thompson-32,Michael Thompson,
fl:jo_ln:ingrassia-1,John Ingrassia,US
fl:ju_ln:vielkind-1,Juergen R. Vielkind,
fl:yo_ln:mukai-16,Yoshinobu Mukai,
fl:ky_ln:suga-3,Kyozo Suga,
fl:jo_ln:pijnenburg-1,Johannes Petrus Maria Pijnenburg,
fl:su_ln:an-34,Sun Shin An,KR
fl:wo_ln:poller-1,Wolfgang Ch. Poller,
fl:mi_ln:lee-410,Mijin LEE,
fl:vi_ln:kaulgud-2,Vikrant Kaulgud,IN
fl:ri_ln:broglie-1,Richard Broglie,
fl:lu_ln:mele-1,Luigi Mele,
fl:ki_ln:roberts-9,Kim B. Roberts,CA
fl:ch_ln:han-138,Cheol HAN,
fl:na_ln:chebotareva-1,Natalia Chebotareva,
00amkjxt1ktysaftwk6nz3ltu,Robert Krczal,
fl:ka_ln:rinne-1,Karl Rinne,
fl:gi_ln:barrera-2,Giorgio Barrera,
fl:je_ln:roh-13,Jeffrey Roh,
fl:je_ln:thomsen-7,Jes Thomsen,
fl:zh_ln:yan-8,Zhang-Sheng Yan,
fl:hi_ln:yoshimori-2,Hiroyuki Yoshimori,JP
fl:ki_ln:kim-76,Ki-Mo Kim,KR
fl:do_ln:cullen-4,Donald L. Cullen,
fl:ka_ln:tapily-1,Kandabara Tapily,US
fl:ro_ln:li-84,Rong Li,
fl:ha_ln:fletcher-6,Hayden Fletcher,
fl:sa_ln:brombacher-1,Sandra Brombacher,
fl:ha_ln:karimi-1,Hamid Reza Karimi,
fl:ri_ln:brown-16,Richard I. Brown,
fl:go_ln:zaby-1,Gottfried Zaby,DE
fl:ma_ln:paniccia-1,Mario Paniccia,
fl:am_ln:liem-1,Amanda Liem,US
fl:sh_ln:hayashi-81,Shigeyoshi Hayashi,
fl:eu_ln:vassiliou-1,Eustathios Vassiliou,US
fl:jo_ln:ernster-1,John H. Ernster,
fl:ky_ln:chumchal-1,Kyle Chumchal,
fl:pi_ln:alexander-2,Pierre M. Alexander,
fl:ma_ln:tani-17,Manabu Tani,
fl:er_ln:bielefeld-1,Eric E. Bielefeld,
fl:ti_ln:innes-2,Timothy Innes,
fl:jo_ln:cannon-6,Joseph M. Cannon,
fl:zh_ln:zhang-295,Zhe Zhang,
fl:ni_ln:ackner-1,Nir Ackner,
fl:sa_ln:wakabayashi-6,Satoru Wakabayashi,
fl:ja_ln:sabo-2,James M. Sabo,
fl:de_ln:schulz-4,Detlev Schulz,
fl:jo_ln:wosgien-1,Joachim Wosgien,
fl:je_ln:armstrong-4,Jeffrey Armstrong,
fl:er_ln:johannessen-2,Eric Johannessen,US
fl:te_ln:miyahara-3,Tetsuya Miyahara,
fl:vi_ln:mushunuri-1,Visali Mushunuri,
fl:ji_ln:sun-149,Jing Sun,US
fl:ka_ln:kobayashi-88,Kazu Kobayashi,JP
fl:yu_ln:hasegawa-30,Yutaka Hasegawa,JP
fl:ma_ln:meinhart-1,Mark Meinhart,
fl:je_ln:lee-189,Jeong Ho Lee,KR
fl:ja_ln:brubaker-2,Jason D. Brubaker,US
fl:ma_ln:villeneuve-1,Marc Villeneuve,
fl:we_ln:chen-246,Wei Chen,
fl:ts_ln:kamada-2,Tsuyoshi Kamada,JP
fl:ma_ln:tsang-7,Mark Tsang,
fl:ya_ln:gaudeau-1,Yann Gaudeau,
fl:ja_ln:gainsboro-1,Jay Gainsboro,US
fl:ra_ln:smith-52,Raymond W. Smith,
fl:ce_ln:tuzmen-1,Ceren Tuzmen,
fl:yi_ln:wu-171,Yi-Wen Wu,
fl:ma_ln:matsushita-19,Masaaki Matsushita,JP
fl:ma_ln:hasegawa-58,Masanobu Hasegawa,
fl:ge_ln:liu-35,Gengpeng LIU,
fl:jo_ln:narasaki-2,John R. Narasaki,
fl:fr_ln:muller-30,Fritz Muller,
fl:ch_ln:lo-265,Chi-Hsin Lo,
fl:gy_ln:hwang-12,Gyu Hong Hwang,
fl:ad_ln:shaker-1,Adam Shaker,US
fl:ji_ln:wang-377,Jinhua Wang,
fl:ja_ln:vandermerwe-7,Jacobus Van der Merwe,US
fl:ka_ln:knisely-1,Katherine Elizabeth Knisely,
fl:hi_ln:tetsuda-1,Hiroshi Tetsuda,
fl:pi_ln:renault-1,Pierre-Olivier Renault,
fl:ba_ln:kwon-6,Banghyun Kwon,
fl:ch_ln:mart-2,Charles J. Mart,
fl:an_ln:hamel-4,Anaïs Hamel,
fl:mi_ln:rostoker-1,Michael D. Rostoker,
fl:xi_ln:wang-907,Xingxing Wang,
fl:yo_ln:ooba-2,Yoshiyuki Ooba,JP
fl:ta_ln:abe-33,Takeshi Abe,
fl:ha_ln:rauleder-2,Hartwig Rauleder,
fl:to_ln:mizukoshi-7,Tomohiko Mizukoshi,
fl:fr_ln:bruyere-2,Franck Bruyere,FR
fl:yo_ln:chung-8,Yoo Chae Chung,
fl:sa_ln:james-2,Samuel Emrys James,
fl:su_ln:yoo-54,Sung-Hune Yoo,
fl:st_ln:osder-1,Stephen S. Osder,
fl:ro_ln:koops-3,Roger L. Koops,
fl:at_ln:athalye-1,Atul M. Athalye,US
fl:ma_ln:adachi-20,Masaya Adachi,
fl:ha_ln:mizuishi-1,Haruji Mizuishi,JP
fl:ev_ln:fekecs-1,Eva Fekecs,
fl:al_ln:peckham-2,Albert E. Peckham,US
fl:jo_ln:merianos-1,John J. Merianos,US
fl:su_ln:palli-1,Subba Reddy Palli,
fl:yo_ln:tanaka-12,Yoshikazu Tanaka,
fl:ge_ln:moertle-1,George E. Moertle,
fl:ma_ln:davis-30,Martin E. Davis,
fl:j._ln:lindberg-2,J. Johan Lindberg,
fl:le_ln:tian-8,Lei Tian,
fl:ha_ln:sakai-15,Haruhito Sakai,JP
fl:ro_ln:shannon-5,Robert W. Shannon,
fl:gu_ln:chen-191,Guoyuan Chen,
fl:ma_ln:nomura-26,Masahiro Nomura,
fl:su_ln:yasuda-1,Suguru Yasuda,
fl:st_ln:mueller-13,Stefan Mueller,
fl:ma_ln:mathis-5,Mark L. Mathis,
fl:sa_ln:welch-1,Sara Elaine Welch,
fl:ta_ln:suzuki-119,Takumi Suzuki,
fl:ji_ln:xia-42,Jianye Xia,
fl:ma_ln:deuel-1,Matthew Deuel,
fl:la_ln:koudele-2,Larry J. Koudele,
fl:ka_ln:zhang-65,Kai Zhang,
fl:ak_ln:kotsugai-1,Akihiro Kotsugai,
fl:ja_ln:choi-56,Jae Sung Choi,
00av1fqebs926i7rjgocanadc,Susumu Ohtsu,
fl:le_ln:holloway-1,Lee Hahn Holloway,US
fl:ya_ln:kido-6,Yasunari Kido,
fl:ni_ln:kumar-17,Nitesh Kumar,IN
fl:br_ln:mcquillan-1,Brian McQuillan,
fl:ra_ln:master-2,Raj N. Master,US
fl:kl_ln:stockwald-1,Klaus Stockwald,DE
fl:ke_ln:dewhirst-2,Keith Dewhirst,
fl:wi_ln:huijnen-1,Wilhelmus G. J. Huijnen,
fl:ia_ln:macdonald-7,Ian Macdonald,
fl:sh_ln:onose-3,Shin Onose,
fl:ch_ln:zirps-1,Christopher Zirps,US
fl:pa_ln:wehn-1,Paul Wehn,
fl:ma_ln:mariani-10,Mariangela Mariani,
fl:ga_ln:khanarian-1,Garo Khanarian,US
fl:ke_ln:rodbell-1,Kenneth P. Rodbell,US
fl:al_ln:habibvand-1,Alex Habibvand,
fl:du_ln:garrett-2,Duncan Garrett,
fl:pa_ln:mahoney-2,Paul K. Mahoney,US
fl:eu_ln:kim-196,Eunsuk KIM,KR
fl:ko_ln:nishimura-7,Kouji Nishimura,
fl:ne_ln:cox-5,Ned Cox,
fl:ir_ln:drizin-1,Irene Drizin,
fl:hs_ln:chiou-4,Hsi-Ho Chiou,
fl:mo_ln:manning-5,Monte Manning,
fl:su_ln:tao-3,Su Tao,
fl:th_ln:mnich-1,Thomas M. Mnich,
00ax4qw2465vogaxqtixoafek,Chris A. Grafft,US
fl:si_ln:nam-1,Si Wook NAM,
fl:ch_ln:favreau-2,Christopher D. Favreau,US
fl:za_ln:brown-14,Zarin Brown,
fl:te_ln:masuishi-1,Tetsuya Masuishi,
fl:ta_ln:yoshino-30,Takehito Yoshino,JP
fl:wi_ln:miller-8,William James Miller,
fl:br_ln:hanson-2,Brian K. Hanson,US
fl:fr_ln:talamas-3,Francisco Xavier Talamas,US
fl:ch_ln:harland-1,Charles E. Harland,
fl:da_ln:haveman-1,Daniel Haveman,
fl:be_ln:pfeiffer-3,Bernhard Pfeiffer,
fl:di_ln:wu-41,Dingming Wu,
fl:st_ln:carter-23,Stephen J. Carter,
fl:fr_ln:bonetti-2,Francesco Bonetti,
fl:li_ln:chen-320,Lin Chen,
fl:ge_ln:oster-1,Gert Oster,
fl:ha_ln:kim-558,Hansoo Kim,
fl:ti_ln:robinson-7,Timothy Mark Robinson,GB
fl:ge_ln:sherrill-1,George F. Sherrill,US
fl:ya_ln:hosoe-1,Yasuhiko Hosoe,
